labels,batch,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209,X210,X211,X212,X213,X214,X215,X216,X217,X218,X219,X220,X221,X222,X223,X224,X225,X226,X227,X228,X229,X230,X231,X232,X233,X234,X235,X236,X237,X238,X239,X240,X241,X242,X243,X244,X245,X246,X247,X248,X249,X250,X251,X252,X253,X254,X255,X256,X257,X258,X259,X260,X261,X262,X263,X264,X265,X266,X267,X268,X269,X270,X271,X272,X273,X274,X275,X276,X277,X278,X279,X280,X281,X282,X283,X284,X285,X286,X287,X288,X289,X290,X291,X292,X293,X294,X295,X296,X297,X298,X299,X300,X301,X302,X303,X304,X305,X306,X307,X308,X309,X310,X311,X312,X313,X314,X315,X316,X317,X318,X319,X320,X321,X322,X323,X324,X325
4,1,6.071430814,8.127666769,7.097484292,14.39736789,1.001958226,3.017716673,0,0,3.017716673,4.031579384,0,1597.011104,0,2.00785343,13.34169629,0,15.45741081,1.001958226,0,0,0,0,11.24332389,0,1.001958226,4.031579384,0,8.127666769,1.001958226,0,0,0,0,2.00785343,0,0,0,0,0,9.16201161,0,1.001958226,0,0,15.45741081,25.20065864,2.00785343,1.001958226,0,0,6.071430814,0,2.00785343,0,2.00785343,2.00785343,1.001958226,0,0,0,11.24332389,0,6.071430814,0,1.001958226,1.001958226,0,0,0,4.031579384,1.001958226,1.001958226,1.001958226,0,0,0,0,1.001958226,1.001958226,4.031579384,5.049473369,0,0,0,1.001958226,3.017716673,1.001958226,0,1.001958226,16.52186141,0,3.017716673,6.071430814,6.071430814,1.001958226,0,5.049473369,0,6.071430814,8.127666769,3.017716673,0,0,1.001958226,1.001958226,4.031579384,0,0,0,2.00785343,5.049473369,4.031579384,0,4.031579384,0,0,0,2.00785343,1.001958226,0,7.097484292,2.00785343,3.017716673,0,1.001958226,1.001958226,5.049473369,4.031579384,2.00785343,0,0,2.00785343,7.097484292,3.017716673,0,3.017716673,1.001958226,0,1.001958226,3.017716673,1.001958226,2.00785343,2.00785343,0,0,1.001958226,0,0,0,0,2.00785343,0,0,1.001958226,0,0,0,2.00785343,4.031579384,1.001958226,0,0,1.001958226,0,0,1.001958226,0,0,19.74202966,0,0,0,0,2.00785343,0,0,0,2.00785343,0,0,2.00785343,2.00785343,0,0,0,1.001958226,6.071430814,0,0,1.001958226,1.001958226,1.001958226,0,0,1.001958226,0,1.001958226,1.001958226,0,3.017716673,0,0,0,1.001958226,2.00785343,2.00785343,0,0,0,0,1.001958226,0,1.001958226,3.017716673,1.001958226,1.001958226,0,0,0,1.001958226,3.017716673,2.00785343,1.001958226,2.00785343,7.097484292,1.001958226,2.00785343,1.001958226,3.017716673,2.00785343,0,0,0,0,1.001958226,0,1.001958226,0,0,2.00785343,0,1.001958226,1.001958226,0,0,0,0,0,0,2.00785343,0,0,1.001958226,2.00785343,0,0,0,2.00785343,0,0,0,1.001958226,0,1.001958226,1.001958226,2.00785343,1.001958226,0,0,0,0,0,0,0,1.001958226,0,0,0,2.00785343,0,1.001958226,1.001958226,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,3.017716673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,1.001958226,0,1.001958226,1.001958226,1.001958226,0,1.001958226,0,0,0
2,1,7.097484292,1138.32068,9.16201161,8.127666769,70.99373707,445.0598284,27.4171227,783.4293234,93.02883691,142.0146836,81.77427732,54.38941471,43.49415342,149.0772004,3.017716673,38.79677392,0,0,23.00322026,35.32945229,7.097484292,14.39736789,1.001958226,21.91153417,0,1.001958226,43.49415342,1.001958226,73.64661055,26.30649189,94.47109425,1.001958226,55.62912658,101.8068397,1.001958226,1.001958226,50.70589792,44.68209059,165.718437,4.031579384,39.96306295,18.66413333,0,15.45741081,4.031579384,0,1.001958226,0,16.52186141,60.64889525,0,6.071430814,0,0,3.017716673,24.09958167,2.00785343,4.031579384,1.001958226,23.00322026,1.001958226,7.097484292,112.4433845,1.001958226,16.52186141,1.001958226,14.39736789,2.00785343,2.00785343,3.017716673,4.031579384,1.001958226,0,2.00785343,25.20065864,33.04372282,16.52186141,0,0,0,3.017716673,0,24.09958167,5.049473369,0,27.4171227,1.001958226,0,19.74202966,35.32945229,30.77822131,0,0,0,9.16201161,2.00785343,48.27933947,2.00785343,8.127666769,1.001958226,0,1.001958226,0,25.20065864,0,0,0,12.29036011,9.16201161,17.59075649,5.049473369,9.16201161,13.34169629,1.001958226,1.001958226,21.91153417,0,0,0,29.65294477,10.20055259,0,3.017716673,21.91153417,11.24332389,8.127666769,0,0,0,0,0,10.20055259,1.001958226,9.16201161,2.00785343,0,0,0,1.001958226,0,0,14.39736789,0,2.00785343,0,4.031579384,0,8.127666769,1.001958226,1.001958226,0,2.00785343,0,1.001958226,10.20055259,0,2.00785343,0,1.001958226,0,4.031579384,0,0,0,0,0,1.001958226,0,0,11.24332389,2.00785343,14.39736789,11.24332389,0,11.24332389,0,15.45741081,3.017716673,8.127666769,3.017716673,3.017716673,1.001958226,0,0,4.031579384,2.00785343,0,3.017716673,0,13.34169629,5.049473369,1.001958226,0,0,3.017716673,0,3.017716673,0,0,0,1.001958226,0,0,0,0,1.001958226,4.031579384,7.097484292,4.031579384,3.017716673,0,0,4.031579384,0,0,0,7.097484292,8.127666769,0,0,1.001958226,2.00785343,0,0,0,0,0,1.001958226,16.52186141,3.017716673,0,0,0,0,0,0,0,1.001958226,1.001958226,0,1.001958226,1.001958226,0,0,0,0,3.017716673,0,0,0,0,1.001958226,0,0,0,1.001958226,1.001958226,1.001958226,0,0,0,0,1.001958226,5.049473369,0,0,4.031579384,1.001958226,0,2.00785343,2.00785343,0,1.001958226,0,2.00785343,0,0,0,0,2.00785343,0,2.00785343,0,0,2.00785343,1.001958226,2.00785343,0,0,0,3.017716673,0,0,0,0,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,4.031579384,0,1.001958226,2.00785343,0,0,1.001958226,1.001958226,2.00785343,3.017716673,0,1.001958226,0,2.00785343,1.001958226,0,1.001958226,4.031579384,2.00785343
5,1,4.031579384,5.049473369,4.031579384,4.031579384,1.001958226,2.00785343,1.001958226,2.00785343,0,3.017716673,20.8244837,26.30649189,2.00785343,7.097484292,0,1.001958226,0,39.96306295,0,0,0,0,0,0,1.001958226,0,67.06527123,0,0,0,0,0,33.04372282,36.48001603,0,0,24.09958167,13.34169629,17.59075649,0,9.16201161,2.00785343,0,8.127666769,4.031579384,0,0,0,5.049473369,13.34169629,7.097484292,0,0,0,10.20055259,5.049473369,11.24332389,0,0,5.049473369,0,0,45.87556594,12.29036011,10.20055259,7.097484292,6.071430814,10.20055259,1.001958226,0,1.001958226,0,9.16201161,0,3.017716673,2.00785343,10.20055259,0,6.071430814,0,5.049473369,1.001958226,8.127666769,20.8244837,10.20055259,11.24332389,0,0,3.017716673,12.29036011,11.24332389,1.001958226,0,0,0,6.071430814,25.20065864,0,15.45741081,0,0,1.001958226,5.049473369,5.049473369,0,0,2.00785343,1.001958226,2.00785343,8.127666769,11.24332389,1.001958226,4.031579384,1.001958226,12.29036011,1.001958226,1.001958226,6.071430814,0,0,2.00785343,4.031579384,2.00785343,5.049473369,2.00785343,10.20055259,0,0,0,0,0,6.071430814,2.00785343,10.20055259,8.127666769,0,1.001958226,0,1.001958226,1.001958226,0,4.031579384,0,0,1.001958226,0,0,4.031579384,0,13.34169629,0,0,0,0,0,0,0,0,0,0,4.031579384,1.001958226,0,0,2.00785343,0,0,0,0,1.001958226,0,2.00785343,0,0,4.031579384,0,0,1.001958226,2.00785343,1.001958226,1.001958226,0,3.017716673,2.00785343,0,0,0,0,0,0,0,3.017716673,0,1.001958226,2.00785343,1.001958226,3.017716673,0,0,2.00785343,1.001958226,0,0,0,0,0,1.001958226,3.017716673,1.001958226,0,0,0,1.001958226,0,0,0,0,2.00785343,0,0,0,8.127666769,0,1.001958226,0,0,0,0,3.017716673,3.017716673,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,2.00785343,0,0,0,0,0,2.00785343,1.001958226,0,0,0,0,0,0,0,4.031579384,3.017716673,0,0,2.00785343,0,0,0,0,2.00785343,0,0,0,3.017716673,0,1.001958226,1.001958226,0,0,1.001958226,0,0,0,0,0,3.017716673,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,1.001958226,0,0,0,0,0,2.00785343,0,1.001958226,1.001958226,1.001958226,0,0,0,0,6.071430814,3.017716673
3,1,11.24332389,5.049473369,59.38469515,380.0920151,1.001958226,4.031579384,0,4.031579384,0,2.00785343,4.031579384,24.09958167,0,2.00785343,53.15567738,0,15.45741081,2.00785343,0,0,0,0,8.127666769,1.001958226,2.00785343,1.001958226,0,7.097484292,0,0,0,1.001958226,1.001958226,5.049473369,0,0,3.017716673,0,3.017716673,10.20055259,0,6.071430814,0,0,23.00322026,1.001958226,5.049473369,6.071430814,0,0,2.00785343,0,12.29036011,0,1.001958226,1.001958226,0,0,0,2.00785343,7.097484292,0,15.45741081,1.001958226,0,0,1.001958226,0,0,12.29036011,1.001958226,13.34169629,2.00785343,0,0,0,0,11.24332389,0,39.96306295,2.00785343,0,0,0,0,0,0,0,0,8.127666769,1.001958226,2.00785343,2.00785343,2.00785343,6.071430814,0,17.59075649,0,15.45741081,8.127666769,6.071430814,4.031579384,0,2.00785343,2.00785343,2.00785343,0,0,0,0,0,5.049473369,0,20.8244837,0,6.071430814,0,0,2.00785343,1.001958226,3.017716673,1.001958226,4.031579384,3.017716673,0,1.001958226,6.071430814,1.001958226,3.017716673,1.001958226,1.001958226,2.00785343,2.00785343,2.00785343,0,3.017716673,3.017716673,0,3.017716673,0,2.00785343,0,4.031579384,0,0,12.29036011,0,3.017716673,12.29036011,0,3.017716673,0,0,2.00785343,0,0,0,2.00785343,4.031579384,0,0,2.00785343,0,0,0,0,6.071430814,0,0,0,0,0,0,0,5.049473369,2.00785343,4.031579384,1.001958226,2.00785343,0,0,0,10.20055259,0,0,2.00785343,3.017716673,1.001958226,0,2.00785343,1.001958226,6.071430814,0,1.001958226,0,0,0,2.00785343,1.001958226,0,0,0,4.031579384,6.071430814,0,0,3.017716673,1.001958226,0,0,1.001958226,3.017716673,2.00785343,0,2.00785343,2.00785343,0,1.001958226,0,4.031579384,0,0,0,1.001958226,1.001958226,2.00785343,0,0,7.097484292,1.001958226,6.071430814,3.017716673,1.001958226,0,1.001958226,0,0,1.001958226,0,0,0,0,1.001958226,0,0,0,1.001958226,1.001958226,0,2.00785343,2.00785343,1.001958226,0,0,0,2.00785343,0,0,1.001958226,0,0,0,0,0,0,1.001958226,0,2.00785343,0,0,2.00785343,1.001958226,1.001958226,1.001958226,5.049473369,0,1.001958226,0,1.001958226,0,2.00785343,1.001958226,1.001958226,0,0,0,0,1.001958226,0,0,0,0,1.001958226,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,1.001958226,0,0,1.001958226,0,0,0,0,0,0,1.001958226,0
3,1,9.16201161,5.049473369,7.097484292,145.5215877,0,3.017716673,0,1.001958226,1.001958226,4.031579384,4.031579384,9.16201161,0,0,2.00785343,0,8.127666769,0,1.001958226,0,0,0,3.017716673,0,0,3.017716673,1.001958226,4.031579384,1.001958226,0,1.001958226,0,0,1.001958226,1.001958226,0,0,0,1.001958226,3.017716673,1.001958226,3.017716673,0,0,1.001958226,0,3.017716673,6.071430814,0,0,0,0,12.29036011,0,0,1.001958226,3.017716673,0,0,5.049473369,4.031579384,0,7.097484292,0,1.001958226,2.00785343,0,1.001958226,16.52186141,9.16201161,0,10.20055259,0,0,0,0,1.001958226,1.001958226,0,13.34169629,1.001958226,0,0,0,0,0,5.049473369,0,0,9.16201161,0,1.001958226,1.001958226,1.001958226,3.017716673,0,0,0,1.001958226,3.017716673,4.031579384,11.24332389,0,2.00785343,0,5.049473369,0,0,0,0,0,5.049473369,2.00785343,1.001958226,0,0,4.031579384,0,3.017716673,1.001958226,1.001958226,4.031579384,1.001958226,1.001958226,0,0,3.017716673,0,7.097484292,0,0,0,2.00785343,4.031579384,0,1.001958226,2.00785343,0,2.00785343,0,1.001958226,3.017716673,0,1.001958226,0,3.017716673,0,0,2.00785343,0,1.001958226,0,0,1.001958226,1.001958226,0,0,1.001958226,5.049473369,0,0,5.049473369,0,0,0,0,0,0,0,2.00785343,0,0,2.00785343,0,1.001958226,0,0,2.00785343,0,0,0,0,0,1.001958226,0,2.00785343,0,1.001958226,0,0,0,1.001958226,0,1.001958226,0,0,0,2.00785343,0,0,1.001958226,3.017716673,1.001958226,2.00785343,3.017716673,4.031579384,0,0,0,0,2.00785343,2.00785343,2.00785343,0,3.017716673,1.001958226,2.00785343,1.001958226,1.001958226,2.00785343,1.001958226,0,0,0,3.017716673,1.001958226,0,0,0,1.001958226,1.001958226,1.001958226,0,0,1.001958226,0,0,1.001958226,0,0,0,0,1.001958226,0,0,1.001958226,0,0,1.001958226,0,0,3.017716673,0,0,0,2.00785343,0,4.031579384,1.001958226,1.001958226,0,0,0,0,1.001958226,0,0,2.00785343,0,0,1.001958226,0,3.017716673,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,1.001958226,0,1.001958226,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,2.00785343,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0
3,1,6.071430814,8.127666769,15.45741081,335.6341606,0,1.001958226,0,3.017716673,0,0,1.001958226,9.16201161,0,2.00785343,3.017716673,0,5.049473369,0,0,0,1.001958226,0,5.049473369,0,0,1.001958226,0,1.001958226,0,0,0,1.001958226,1.001958226,0,2.00785343,0,0,0,1.001958226,0,0,1.001958226,0,0,2.00785343,0,0,1.001958226,0,1.001958226,0,2.00785343,0,0,0,1.001958226,0,1.001958226,0,1.001958226,1.001958226,0,4.031579384,0,0,1.001958226,0,0,2.00785343,0,23.00322026,2.00785343,0,1.001958226,0,0,1.001958226,6.071430814,0,1.001958226,0,0,0,0,0,0,1.001958226,0,0,2.00785343,1.001958226,2.00785343,0,0,2.00785343,0,3.017716673,0,1.001958226,1.001958226,1.001958226,6.071430814,0,0,2.00785343,0,0,0,0,0,0,2.00785343,0,2.00785343,0,2.00785343,0,0,1.001958226,1.001958226,0,2.00785343,0,2.00785343,0,1.001958226,0,0,1.001958226,0,0,0,3.017716673,0,0,2.00785343,0,0,0,0,0,3.017716673,1.001958226,0,0,2.00785343,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,1.001958226,0,2.00785343,0,3.017716673,0,0,0,0,0,2.00785343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,4.031579384,0,0,0,0,0,0,4.031579384,2.00785343,0,0,0,0,1.001958226,1.001958226,0,1.001958226,1.001958226,1.001958226,2.00785343,0,0,0,1.001958226,0,0,0,1.001958226,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,2.00785343,0,0,2.00785343,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,2.00785343,0,1.001958226,0,0,0,0,1.001958226,0,0,2.00785343,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,2.00785343,0,0,0,0,0,1.001958226,0,0,0,0,0,0,1.001958226,0,1.001958226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00785343,0
5,1,8.127666769,6.071430814,6.071430814,10.20055259,0,0,3.017716673,1.001958226,1.001958226,0,202.6463369,17.59075649,2.00785343,59.38469515,0,0,2.00785343,175.4534503,0,0,1.001958226,0,0,0,2.00785343,2.00785343,67.06527123,0,1.001958226,0,2.00785343,0,47.07463137,27.4171227,0,1.001958226,51.92785728,10.20055259,30.77822131,0,23.00322026,6.071430814,0,19.74202966,16.52186141,1.001958226,1.001958226,1.001958226,39.96306295,12.29036011,70.99373707,0,0,77.67818993,15.45741081,16.52186141,12.29036011,0,0,3.017716673,0,1.001958226,74.98342821,6.071430814,17.59075649,17.59075649,4.031579384,15.45741081,0,0,2.00785343,2.00785343,43.49415342,6.071430814,1.001958226,1.001958226,13.34169629,0,18.66413333,0,10.20055259,2.00785343,13.34169629,8.127666769,12.29036011,5.049473369,0,3.017716673,16.52186141,13.34169629,33.04372282,0,0,0,0,2.00785343,31.90846597,0,18.66413333,3.017716673,0,2.00785343,8.127666769,1.001958226,0,0,17.59075649,1.001958226,5.049473369,20.8244837,12.29036011,1.001958226,8.127666769,0,8.127666769,0,2.00785343,2.00785343,5.049473369,7.097484292,8.127666769,0,6.071430814,6.071430814,3.017716673,6.071430814,0,0,0,0,1.001958226,2.00785343,3.017716673,3.017716673,6.071430814,1.001958226,0,0,0,0,0,6.071430814,0,0,5.049473369,2.00785343,0,1.001958226,0,9.16201161,0,0,3.017716673,0,0,0,4.031579384,0,0,0,1.001958226,0,0,0,7.097484292,0,0,0,0,3.017716673,0,8.127666769,0,0,5.049473369,1.001958226,1.001958226,0,4.031579384,2.00785343,5.049473369,0,6.071430814,0,0,4.031579384,0,1.001958226,0,0,1.001958226,3.017716673,0,0,2.00785343,0,4.031579384,0,0,0,0,0,0,1.001958226,0,0,0,1.001958226,0,9.16201161,0,0,0,0,1.001958226,0,0,3.017716673,0,0,1.001958226,3.017716673,0,1.001958226,0,0,0,0,7.097484292,2.00785343,0,0,0,0,0,0,1.001958226,0,0,0,0,1.001958226,0,0,2.00785343,0,0,0,0,0,1.001958226,2.00785343,0,0,0,2.00785343,2.00785343,1.001958226,0,0,0,0,0,0,0,1.001958226,1.001958226,4.031579384,0,1.001958226,0,0,2.00785343,0,0,0,0,0,0,2.00785343,1.001958226,0,0,0,2.00785343,1.001958226,0,0,0,0,1.001958226,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,1.001958226,0,0,1.001958226,1.001958226,0,0,0,0,1.001958226,0,0,1.001958226,0,2.00785343,0,0,2.00785343,1.001958226
3,1,5.049473369,7.097484292,48.27933947,516.8171315,0,4.031579384,1.001958226,2.00785343,0,2.00785343,1.001958226,25.20065864,1.001958226,2.00785343,1.001958226,0,10.20055259,0,0,0,1.001958226,0,8.127666769,1.001958226,0,2.00785343,0,5.049473369,0,1.001958226,0,0,1.001958226,2.00785343,12.29036011,0,1.001958226,0,2.00785343,8.127666769,0,5.049473369,0,1.001958226,1.001958226,1.001958226,5.049473369,6.071430814,0,0,0,0,1.001958226,0,1.001958226,1.001958226,1.001958226,0,0,10.20055259,5.049473369,0,14.39736789,0,0,12.29036011,0,0,0,3.017716673,1.001958226,8.127666769,0,0,0,0,2.00785343,0,0,1.001958226,2.00785343,0,0,0,1.001958226,3.017716673,1.001958226,0,0,2.00785343,1.001958226,14.39736789,1.001958226,4.031579384,0,0,1.001958226,0,7.097484292,2.00785343,3.017716673,5.049473369,0,1.001958226,5.049473369,0,0,0,0,0,0,5.049473369,1.001958226,0,0,1.001958226,4.031579384,0,13.34169629,1.001958226,0,1.001958226,2.00785343,0,0,0,1.001958226,0,3.017716673,0,0,3.017716673,4.031579384,0,0,3.017716673,1.001958226,0,33.04372282,0,0,2.00785343,4.031579384,0,0,4.031579384,0,1.001958226,3.017716673,0,1.001958226,1.001958226,0,2.00785343,0,0,3.017716673,0,5.049473369,0,0,0,3.017716673,0,0,1.001958226,2.00785343,2.00785343,0,4.031579384,0,0,1.001958226,0,2.00785343,0,2.00785343,1.001958226,1.001958226,0,1.001958226,0,7.097484292,0,0,2.00785343,0,15.45741081,0,0,0,1.001958226,0,1.001958226,0,0,0,0,0,0,1.001958226,1.001958226,1.001958226,0,1.001958226,1.001958226,1.001958226,0,0,2.00785343,2.00785343,1.001958226,0,0,0,1.001958226,1.001958226,0,0,0,4.031579384,0,0,1.001958226,1.001958226,0,2.00785343,2.00785343,0,0,0,0,0,1.001958226,0,0,0,2.00785343,0,1.001958226,0,0,1.001958226,0,0,0,0,0,0,0,0,0,0,1.001958226,0,6.071430814,0,1.001958226,1.001958226,0,0,0,0,0,1.001958226,2.00785343,1.001958226,0,0,0,0,0,0,0,1.001958226,0,0,0,0,0,1.001958226,0,3.017716673,0,0,0,0,0,0,1.001958226,3.017716673,0,0,0,0,0,0,0,0,0,0,0,0,2.00785343,0,0,0,0,0,0,1.001958226,0,0,2.00785343,0,1.001958226,0,0,0,0,0,0,3.017716673,0,1.001958226
4,1,13.34169629,15.45741081,49.48974362,14.39736789,2.00785343,4.031579384,0,4.031579384,1.001958226,2.00785343,7.097484292,1597.011104,0,1.001958226,11.24332389,0,47.07463137,0,0,1.001958226,1.001958226,0,8.127666769,0,0,3.017716673,0,13.34169629,1.001958226,0,0,1.001958226,1.001958226,4.031579384,2.00785343,0,3.017716673,0,2.00785343,3.017716673,1.001958226,1.001958226,0,0,7.097484292,27.4171227,3.017716673,10.20055259,1.001958226,0,0,0,9.16201161,0,0,3.017716673,2.00785343,0,0,0,15.45741081,1.001958226,19.74202966,0,1.001958226,0,0,1.001958226,0,5.049473369,1.001958226,1.001958226,1.001958226,2.00785343,0,0,1.001958226,1.001958226,1.001958226,5.049473369,4.031579384,0,0,1.001958226,0,1.001958226,1.001958226,1.001958226,0,23.00322026,0,0,2.00785343,4.031579384,0,0,2.00785343,2.00785343,9.16201161,6.071430814,6.071430814,1.001958226,1.001958226,4.031579384,1.001958226,7.097484292,0,0,0,1.001958226,2.00785343,7.097484292,2.00785343,4.031579384,0,2.00785343,2.00785343,1.001958226,0,0,3.017716673,2.00785343,0,1.001958226,4.031579384,1.001958226,4.031579384,4.031579384,3.017716673,0,0,2.00785343,3.017716673,2.00785343,0,4.031579384,4.031579384,0,0,0,1.001958226,7.097484292,5.049473369,0,0,2.00785343,0,2.00785343,0,0,1.001958226,0,3.017716673,0,0,1.001958226,0,0,4.031579384,0,1.001958226,1.001958226,2.00785343,0,0,3.017716673,0,0,0,4.031579384,0,0,0,1.001958226,0,0,1.001958226,2.00785343,0,0,4.031579384,3.017716673,3.017716673,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,1.001958226,0,1.001958226,0,3.017716673,0,0,1.001958226,0,0,0,3.017716673,0,2.00785343,2.00785343,1.001958226,1.001958226,1.001958226,2.00785343,1.001958226,1.001958226,0,0,0,4.031579384,1.001958226,1.001958226,0,1.001958226,0,3.017716673,2.00785343,0,0,1.001958226,0,1.001958226,0,1.001958226,0,1.001958226,2.00785343,2.00785343,1.001958226,0,0,1.001958226,0,0,0,0,3.017716673,1.001958226,0,0,1.001958226,1.001958226,0,1.001958226,2.00785343,0,3.017716673,0,0,1.001958226,0,0,1.001958226,1.001958226,1.001958226,0,1.001958226,0,0,0,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,1.001958226,1.001958226,0,0,0,1.001958226,1.001958226,0,0,0,0,1.001958226,0,0,0,0,0,0,0,1.001958226,0,0,1.001958226,0,0,0,0,0,0,2.00785343,2.00785343,1.001958226,0,0,0,0,0,0,1.001958226,1.001958226,1.001958226
4,1,9.16201161,9.16201161,142.0146836,12.29036011,3.017716673,2.00785343,0,2.00785343,1.001958226,3.017716673,1.001958226,1597.011104,1.001958226,1.001958226,12.29036011,0,18.66413333,0,0,0,2.00785343,0,12.29036011,1.001958226,0,9.16201161,2.00785343,1.001958226,0,0,1.001958226,0,0,5.049473369,0,0,1.001958226,1.001958226,5.049473369,3.017716673,0,1.001958226,0,1.001958226,7.097484292,9.16201161,7.097484292,8.127666769,1.001958226,0,2.00785343,0,3.017716673,0,2.00785343,1.001958226,0,0,0,4.031579384,17.59075649,0,11.24332389,2.00785343,2.00785343,1.001958226,1.001958226,0,0,2.00785343,1.001958226,4.031579384,0,0,0,0,1.001958226,1.001958226,0,9.16201161,21.91153417,0,0,0,0,3.017716673,0,0,1.001958226,41.13468971,0,11.24332389,3.017716673,5.049473369,2.00785343,0,1.001958226,0,13.34169629,4.031579384,4.031579384,4.031579384,0,7.097484292,3.017716673,7.097484292,0,0,0,1.001958226,13.34169629,2.00785343,2.00785343,4.031579384,0,1.001958226,1.001958226,2.00785343,1.001958226,0,16.52186141,0,0,1.001958226,1.001958226,0,5.049473369,0,4.031579384,0,4.031579384,0,6.071430814,8.127666769,0,5.049473369,4.031579384,0,2.00785343,6.071430814,4.031579384,4.031579384,10.20055259,0,0,4.031579384,0,0,0,0,6.071430814,0,2.00785343,1.001958226,4.031579384,0,0,2.00785343,4.031579384,2.00785343,0,1.001958226,5.049473369,0,1.001958226,1.001958226,2.00785343,0,2.00785343,4.031579384,1.001958226,0,0,0,0,0,0,4.031579384,0,0,8.127666769,1.001958226,1.001958226,6.071430814,2.00785343,0,2.00785343,3.017716673,0,0,4.031579384,0,0,2.00785343,0,0,0,0,0,2.00785343,3.017716673,0,1.001958226,2.00785343,0,5.049473369,0,1.001958226,0,2.00785343,1.001958226,0,1.001958226,1.001958226,3.017716673,1.001958226,1.001958226,2.00785343,0,1.001958226,0,2.00785343,1.001958226,0,5.049473369,5.049473369,2.00785343,0,1.001958226,0,1.001958226,0,1.001958226,0,0,0,2.00785343,0,0,2.00785343,1.001958226,1.001958226,0,0,0,0,0,1.001958226,0,1.001958226,0,0,0,0,0,1.001958226,1.001958226,2.00785343,1.001958226,0,0,0,0,0,0,1.001958226,0,1.001958226,0,0,0,0,3.017716673,1.001958226,2.00785343,0,0,0,0,0,0,0,0,0,1.001958226,1.001958226,1.001958226,1.001958226,0,0,0,0,1.001958226,0,0,0,1.001958226,0,0,0,0,0,0,0,0,0,3.017716673,0,0,1.001958226,0,0,0,4.031579384,1.001958226,0,1.001958226,0,1.001958226,0,0,0,1.001958226,0,0
